Date,AgeRange,FirstDailyDose,FirstDailyDoseCumulative,SecondDailyDose,SecondDailyDoseCumulative,SingleDailyDose,SingleDailyDoseCumulative,CombinedAllDoses,CombinedAllDosesCumulative,FullyVaccinated,FullyVaccinatedCumulative,Cases_per_100
2022-01-31,18-49,1505,2021284,1119,1745812,44,162849,2668,3406706,1163,1701471,40.06
2022-02-01,18-49,1216,2022500,1140,1746952,58,162907,2414,3409120,1198,1702669,36.21
2022-02-02,18-49,1159,2023659,1227,1748179,56,162963,2442,3411562,1283,1703952,33.22
2022-02-03,18-49,1249,2024908,1193,1749372,28,162991,2470,3414032,1221,1705173,29.72
2022-02-04,18-49,1328,2026236,1317,1750689,39,163030,2684,3416716,1356,1706529,27.75
2022-02-05,18-49,772,2027008,783,1751472,30,163060,1585,3418301,813,1707342,25.76
2022-02-06,18-49,529,2027537,452,1751924,17,163077,998,3419299,469,1707811,24.98
2022-02-07,18-49,1052,2028589,1136,1753060,41,163118,2229,3421528,1177,1708988,23.12
2022-02-08,18-49,981,2029570,1200,1754260,40,163158,2221,3423749,1240,1710228,21.52
2022-02-09,18-49,1041,2030611,1223,1755483,53,163211,2317,3426066,1276,1711504,18.98
2022-02-10,18-49,955,2031566,1034,1756517,42,163253,2031,3428097,1076,1712580,17.2
2022-02-11,18-49,1167,2032733,1233,1757750,41,163294,2441,3430538,1274,1713854,15.43
2022-02-12,18-49,692,2033425,714,1758464,19,163313,1425,3431963,733,1714587,14.37
2022-02-13,18-49,358,2033783,409,1758873,9,163322,776,3432739,418,1715005,13.5
2022-02-14,18-49,805,2034588,889,1759762,69,163391,1763,3434502,958,1715963,12.66
2021-09-27,50-64,683,947248,459,886575,64,93686,1206,1602314,523,856124,20.15
2021-09-28,50-64,681,947929,697,887272,55,93741,1433,1603747,752,856876,20.1
2021-09-29,50-64,681,948610,727,887999,70,93811,1478,1605225,797,857673,20.27
2021-09-30,50-64,717,949327,759,888758,80,93891,1556,1606781,839,858512,20.67
2021-10-01,50-64,845,950172,953,889711,83,93974,1881,1608662,1036,859548,20.01
2021-10-02,50-64,481,950653,452,890163,28,94002,961,1609623,480,860028,19.96
2021-10-03,50-64,293,950946,304,890467,13,94015,610,1610233,317,860345,20.23
2021-10-04,50-64,699,951645,583,891050,74,94089,1356,1611589,657,861002,19.47
2021-10-05,50-64,676,952321,623,891673,60,94149,1359,1612948,683,861685,19.36
2021-10-06,50-64,718,953039,609,892282,78,94227,1405,1614353,687,862372,19.17
2021-10-07,50-64,762,953801,606,892888,83,94310,1451,1615804,689,863061,18.33
2021-10-08,50-64,823,954624,688,893576,89,94399,1600,1617404,777,863838,18.26
2021-10-09,50-64,466,955090,397,893973,28,94427,891,1618295,425,864263,18.83
2021-10-10,50-64,279,955369,302,894275,6,94433,587,1618882,308,864571,18.2
2021-10-11,50-64,764,956133,609,894884,79,94512,1452,1620334,688,865259,17.63
2021-10-12,50-64,664,956797,579,895463,79,94591,1322,1621656,658,865917,17.72
2021-10-13,50-64,713,957510,593,896056,97,94688,1403,1623059,690,866607,17.07
2021-10-14,50-64,641,958151,586,896642,90,94778,1317,1624376,676,867283,16.81
2021-10-15,50-64,796,958947,664,897306,102,94880,1562,1625938,766,868049,16.05
2021-10-16,50-64,395,959342,387,897693,34,94914,816,1626754,421,868470,14.96
2021-10-17,50-64,261,959603,233,897926,9,94923,503,1627257,242,868712,14.74
2021-10-18,50-64,776,960379,635,898561,89,95012,1500,1628757,724,869436,15.05
2021-10-19,50-64,638,961017,504,899065,55,95067,1197,1629954,559,869995,14.11
2021-10-20,50-64,626,961643,559,899624,74,95141,1259,1631213,633,870628,13.98
2021-10-21,50-64,578,962221,544,900168,87,95228,1209,1632422,631,871259,13.5
2021-10-22,50-64,859,963080,615,900783,84,95312,1558,1633980,699,871958,13.44
2021-10-23,50-64,521,963601,315,901098,30,95342,866,1634846,345,872303,13.07
2021-10-24,50-64,348,963949,204,901302,23,95365,575,1635421,227,872530,12.6
2021-10-25,50-64,811,964760,512,901814,91,95456,1414,1636835,603,873133,12.72
2021-10-26,50-64,846,965606,538,902352,79,95535,1463,1638298,617,873750,12.76
2021-10-27,50-64,847,966453,558,902910,127,95662,1532,1639830,685,874435,12.43
2021-10-28,50-64,809,967262,614,903524,85,95747,1508,1641338,699,875134,12.54
2021-10-29,50-64,1018,968280,615,904139,101,95848,1734,1643072,716,875850,12.45
2021-10-30,50-64,581,968861,335,904474,41,95889,957,1644029,376,876226,12.26
2021-10-31,50-64,379,969240,218,904692,20,95909,617,1644646,238,876464,12.11
2021-11-01,50-64,899,970139,579,905271,96,96005,1574,1646220,675,877139,11.83
2021-11-02,50-64,877,971016,556,905827,100,96105,1533,1647753,656,877795,11.75
2021-11-03,50-64,896,971912,526,906353,119,96224,1541,1649294,645,878440,11.45
2021-11-04,50-64,797,972709,575,906928,96,96320,1468,1650762,671,879111,11.34
2021-11-05,50-64,1032,973741,675,907603,115,96435,1822,1652584,790,879901,11.16
2021-11-06,50-64,550,974291,325,907928,29,96464,904,1653488,354,880255,11.37
2021-11-07,50-64,328,974619,193,908121,17,96481,538,1654026,210,880465,11.62
2021-11-08,50-64,658,975277,605,908726,106,96587,1369,1655395,711,881176,11.54
2021-11-09,50-64,742,976019,458,909184,69,96656,1269,1656664,527,881703,11.89
2021-11-10,50-64,791,976810,469,909653,88,96744,1348,1658012,557,882260,12.33
2021-11-11,50-64,888,977698,402,910055,61,96805,1351,1659363,463,882723,12.43
2021-11-12,50-64,935,978633,523,910578,76,96881,1534,1660897,599,883322,12.88
2022-03-14,12-17,88,379826,80,347509,1,156,169,170257,81,87078,4.69
2022-03-15,12-17,73,379899,112,347621,0,156,0,170257,0,87078,4.82
2022-03-16,12-17,97,379996,99,347720,0,156,0,170257,0,87078,4.8
2022-03-17,12-17,70,380066,91,347811,0,156,0,170257,0,87078,5
2022-03-18,12-17,116,380182,138,347949,0,156,0,170257,0,87078,4.97
2022-03-19,12-17,67,380249,95,348044,0,156,0,170257,0,87078,4.97
2022-03-20,12-17,40,380289,54,348098,0,156,0,170257,0,87078,5.04
2022-03-21,12-17,73,380362,83,348181,0,156,0,170257,0,87078,4.86
2022-03-22,12-17,69,380431,88,348269,0,156,0,170257,0,87078,4.66
2022-03-23,12-17,89,380520,97,348366,0,156,0,170257,0,87078,4.62
2022-03-24,12-17,74,380594,82,348448,0,156,0,170257,0,87078,4.53
2022-03-25,12-17,91,380685,133,348581,0,156,0,170257,0,87078,4.63
2022-03-26,12-17,75,380760,77,348658,0,156,0,170257,0,87078,4.68
2022-03-27,12-17,24,380784,47,348705,0,156,0,170257,0,87078,4.77
2022-03-28,12-17,66,380850,83,348788,0,156,0,170257,0,87078,5
2022-03-29,12-17,81,380931,74,348862,0,156,0,170257,0,87078,5.09
2022-03-30,12-17,55,380986,82,348944,0,156,0,170257,0,87078,5.23
2022-03-31,12-17,67,381053,109,349053,0,156,0,170257,0,87078,5.34
2022-04-01,12-17,79,381132,96,349149,0,156,0,170257,0,87078,5.49
2022-04-02,12-17,64,381196,48,349197,0,156,0,170257,0,87078,5.59
2022-04-03,12-17,26,381222,34,349231,0,156,0,170257,0,87078,5.82
2022-04-04,12-17,51,381273,62,349293,0,156,0,170257,0,87078,5.87
2022-04-05,12-17,51,381324,51,349344,0,156,0,170257,0,87078,6.44
2022-04-06,12-17,59,381383,57,349401,0,156,0,170257,0,87078,6.6
2022-04-07,12-17,73,381456,48,349449,0,156,0,170257,0,87078,7.09
2022-04-08,12-17,65,381521,74,349523,0,156,0,170257,0,87078,7.58
2022-04-09,12-17,60,381581,52,349575,0,156,0,170257,0,87078,8.15
2022-04-10,12-17,21,381602,22,349597,0,156,0,170257,0,87078,8.45
2022-04-11,12-17,70,381672,56,349653,0,156,0,170257,0,87078,8.92
2022-04-12,12-17,78,381750,67,349720,0,156,0,170257,0,87078,8.75
2022-04-13,12-17,55,381805,51,349771,0,156,0,170257,0,87078,9.42
2022-04-14,12-17,101,381906,69,349840,0,156,0,170257,0,87078,9.76
2022-04-15,12-17,78,381984,73,349913,0,156,0,170257,0,87078,10.21
2022-04-16,12-17,48,382032,56,349969,0,156,0,170257,0,87078,10.59
2022-04-17,12-17,10,382042,14,349983,0,156,0,170257,0,87078,10.84
2022-04-18,12-17,64,382106,59,350042,0,156,0,170257,0,87078,11.24
2022-04-19,12-17,51,382157,53,350095,0,156,0,170257,0,87078,11.66
2022-04-20,12-17,17,382174,24,350119,0,156,0,170257,0,87078,12.3
2022-02-15,18-49,1068,2035656,959,1760721,35,163426,2062,3436564,994,1716957,11.92
2022-02-16,18-49,796,2036452,946,1761667,35,163461,1777,3438341,981,1717938,11.1
2022-02-17,18-49,802,2037254,867,1762534,38,163499,1707,3440048,905,1718843,10.9
2022-02-18,18-49,917,2038171,1067,1763601,46,163545,2030,3442078,1113,1719956,10.72
2022-02-19,18-49,519,2038690,678,1764279,15,163560,1212,3443290,693,1720649,11.6
2022-02-20,18-49,347,2039037,405,1764684,13,163573,765,3444055,418,1721067,11.47
2022-02-21,18-49,573,2039610,783,1765467,33,163606,1389,3445444,816,1721883,11.32
2022-02-22,18-49,695,2040305,762,1766229,30,163636,1487,3446931,792,1722675,10.99
2022-02-23,18-49,777,2041082,696,1766925,22,163658,1495,3448426,718,1723393,10.78
2022-02-24,18-49,728,2041810,700,1767625,35,163693,1463,3449889,735,1724128,10.35
2022-02-25,18-49,819,2042629,743,1768368,36,163729,1598,3451487,779,1724907,10.54
2022-02-26,18-49,512,2043141,432,1768800,16,163745,960,3452447,448,1725355,8.87
2022-02-27,18-49,326,2043467,273,1769073,14,163759,613,3453060,287,1725642,8.92
2022-02-28,18-49,704,2044171,692,1769765,33,163792,1429,3454489,725,1726367,8.85
2022-03-01,18-49,610,2044781,560,1770325,22,163814,1192,3455681,582,1726949,9
2022-03-02,18-49,554,2045335,592,1770917,37,163851,1183,3456864,629,1727578,8.55
2022-03-03,18-49,611,2045946,537,1771454,30,163881,1178,3458042,567,1728145,7.91
2022-03-04,18-49,667,2046613,674,1772128,31,163912,1372,3459414,705,1728850,6.57
2022-03-05,18-49,347,2046960,358,1772486,20,163932,725,3460139,378,1729228,6.26
2022-03-06,18-49,226,2047186,236,1772722,11,163943,473,3460612,247,1729475,5.87
2022-03-07,18-49,479,2047665,423,1773145,23,163966,925,3461537,446,1729921,5.72
2022-03-08,18-49,540,2048205,486,1773631,29,163995,1055,3462592,515,1730436,5.42
2022-03-09,18-49,455,2048660,420,1774051,33,164028,908,3463500,453,1730889,5.21
2022-03-10,18-49,451,2049111,433,1774484,17,164045,901,3464401,450,1731339,5.09
2022-03-11,18-49,511,2049622,538,1775022,17,164062,1066,3465467,555,1731894,5.06
2022-03-12,18-49,208,2049830,245,1775267,4,164066,457,3465924,249,1732143,4.96
2022-03-13,18-49,196,2050026,207,1775474,9,164075,412,3466336,216,1732359,4.77
2022-03-14,18-49,438,2050464,292,1775766,18,164093,748,3467084,310,1732669,4.69
2022-03-15,18-49,408,2050872,378,1776144,15,164108,801,3467885,393,1733062,4.82
2022-03-16,18-49,426,2051298,387,1776531,30,164138,843,3468728,417,1733479,4.8
2022-03-17,18-49,382,2051680,360,1776891,19,164157,761,3469489,379,1733858,5
2022-03-18,18-49,479,2052159,402,1777293,24,164181,905,3470394,426,1734284,4.97
2022-03-19,18-49,247,2052406,236,1777529,24,164205,507,3470901,260,1734544,4.97
2022-03-20,18-49,165,2052571,133,1777662,8,164213,306,3471207,141,1734685,5.04
2022-03-21,18-49,405,2052976,335,1777997,23,164236,763,3471970,358,1735043,4.86
2022-03-22,18-49,397,2053373,410,1778407,15,164251,822,3472792,425,1735468,4.66
2022-03-23,18-49,380,2053753,338,1778745,21,164272,739,3473531,359,1735827,4.62
2022-03-24,18-49,375,2054128,422,1779167,21,164293,818,3474349,443,1736270,4.53
2022-03-25,18-49,386,2054514,336,1779503,24,164317,746,3475095,360,1736630,4.63
2022-03-26,18-49,242,2054756,180,1779683,14,164331,436,3475531,194,1736824,4.68
2022-03-27,18-49,147,2054903,133,1779816,18,164349,298,3475829,151,1736975,4.77
2022-03-28,18-49,369,2055272,265,1780081,20,164369,654,3476483,285,1737260,5
2022-03-29,18-49,394,2055666,298,1780379,19,164388,711,3477194,317,1737577,5.09
2022-03-30,18-49,420,2056086,279,1780658,20,164408,719,3477913,299,1737876,5.23
2022-03-31,18-49,384,2056470,302,1780960,18,164426,704,3478617,320,1738196,5.34
2022-04-01,18-49,370,2056840,279,1781239,21,164447,670,3479287,300,1738496,5.49
2022-04-02,18-49,215,2057055,172,1781411,16,164463,403,3479690,188,1738684,5.59
2021-11-13,50-64,500,979133,251,910829,32,96913,783,1661680,283,883605,13.1
2021-11-14,50-64,344,979477,176,911005,14,96927,534,1662214,190,883795,13.48
2021-11-15,50-64,755,980232,461,911466,57,96984,1273,1663487,518,884313,14.08
2021-11-16,50-64,864,981096,462,911928,61,97045,1387,1664874,523,884836,13.96
2021-11-17,50-64,793,981889,462,912390,76,97121,1331,1666205,538,885374,14.18
2021-11-18,50-64,896,982785,478,912868,76,97197,1450,1667655,554,885928,14.59
2021-11-19,50-64,1094,983879,553,913421,103,97300,1750,1669405,656,886584,14.67
2021-11-20,50-64,633,984512,254,913675,52,97352,939,1670344,306,886890,15.11
2021-11-21,50-64,454,984966,179,913854,26,97378,659,1671003,205,887095,15.38
2021-11-22,50-64,1108,986074,460,914314,61,97439,1629,1672632,521,887616,15.47
2021-11-23,50-64,1080,987154,429,914743,51,97490,1560,1674192,480,888096,15.74
2021-11-24,50-64,875,988029,351,915094,54,97544,1280,1675472,405,888501,15.82
2021-11-25,50-64,33,988062,8,915102,4,97548,45,1675517,12,888513,15.62
2021-11-26,50-64,815,988877,366,915468,31,97579,1212,1676729,397,888910,14.85
2021-11-27,50-64,559,989436,182,915650,34,97613,775,1677504,216,889126,14.46
2021-11-28,50-64,401,989837,141,915791,24,97637,566,1678070,165,889291,14.29
2021-11-29,50-64,859,990696,351,916142,52,97689,1262,1679332,403,889694,15.48
2021-11-30,50-64,961,991657,430,916572,68,97757,1459,1680791,498,890192,16.04
2021-12-01,50-64,1256,992913,459,917031,84,97841,1799,1682590,543,890735,17.73
2021-12-02,50-64,1163,994076,442,917473,74,97915,1679,1684269,516,891251,19.39
2021-12-03,50-64,1293,995369,525,917998,75,97990,1893,1686162,600,891851,22.16
2021-12-04,50-64,725,996094,228,918226,42,98032,995,1687157,270,892121,22.54
2021-12-05,50-64,452,996546,161,918387,26,98058,639,1687796,187,892308,23.05
2021-12-06,50-64,1098,997644,396,918783,52,98110,1546,1689342,448,892756,22.92
2021-12-07,50-64,1032,998676,400,919183,76,98186,1508,1690850,476,893232,23.08
2021-12-08,50-64,1074,999750,343,919526,82,98268,1499,1692349,425,893657,22.35
2021-12-09,50-64,1001,1000751,357,919883,54,98322,1412,1693761,411,894068,22.46
2021-12-10,50-64,1092,1001843,422,920305,50,98372,1564,1695325,472,894540,20.98
2021-12-11,50-64,629,1002472,212,920517,25,98397,866,1696191,237,894777,21.84
2021-12-12,50-64,385,1002857,136,920653,16,98413,537,1696728,152,894929,22.95
2021-12-13,50-64,950,1003807,360,921013,64,98477,1374,1698102,424,895353,24.19
2021-12-14,50-64,901,1004708,311,921324,45,98522,1257,1699359,356,895709,26.52
2021-12-15,50-64,895,1005603,329,921653,56,98578,1280,1700639,385,896094,30.36
2021-12-16,50-64,942,1006545,330,921983,65,98643,1337,1701976,395,896489,34.58
2021-12-17,50-64,1070,1007615,374,922357,42,98685,1486,1703462,416,896905,39.57
2021-12-18,50-64,642,1008257,171,922528,17,98702,830,1704292,188,897093,42.2
2021-12-19,50-64,399,1008656,105,922633,8,98710,512,1704804,113,897206,41.57
2021-12-20,50-64,1137,1009793,327,922960,35,98745,1499,1706303,362,897568,52.73
2021-12-21,50-64,1118,1010911,351,923311,33,98778,1502,1707805,384,897952,58.46
2021-12-22,50-64,1061,1011972,386,923697,55,98833,1502,1709307,441,898393,68.8
2021-12-23,50-64,993,1012965,307,924004,40,98873,1340,1710647,347,898740,85.57
2021-12-24,50-64,270,1013235,195,924199,6,98879,471,1711118,201,898941,101.11
2021-12-25,50-64,19,1013254,7,924206,0,98879,0,1711118,0,898941,109.91
2021-12-26,50-64,300,1013554,147,924353,6,98885,453,1711571,153,899094,120.78
2021-12-27,50-64,890,1014444,320,924673,28,98913,1238,1712809,348,899442,122.77
2021-12-28,50-64,972,1015416,351,925024,40,98953,1363,1714172,391,899833,139.99
2021-12-29,50-64,994,1016410,346,925370,27,98980,1367,1715539,373,900206,158.73
2022-04-03,18-49,129,2057184,103,1781514,5,164468,237,3479927,108,1738792,5.82
2022-04-04,18-49,297,2057481,254,1781768,22,164490,573,3480500,276,1739068,5.87
2022-04-05,18-49,318,2057799,228,1781996,14,164504,560,3481060,242,1739310,6.44
2022-04-06,18-49,329,2058128,247,1782243,14,164518,590,3481650,261,1739571,6.6
2022-04-07,18-49,335,2058463,224,1782467,9,164527,568,3482218,233,1739804,7.09
2022-04-08,18-49,326,2058789,263,1782730,20,164547,609,3482827,283,1740087,7.58
2022-04-09,18-49,173,2058962,136,1782866,7,164554,316,3483143,143,1740230,8.15
2022-04-10,18-49,131,2059093,111,1782977,10,164564,252,3483395,121,1740351,8.45
2022-04-11,18-49,276,2059369,213,1783190,23,164587,512,3483907,236,1740587,8.92
2022-04-12,18-49,293,2059662,213,1783403,18,164605,524,3484431,231,1740818,8.75
2022-04-13,18-49,279,2059941,204,1783607,15,164620,498,3484929,219,1741037,9.42
2022-04-14,18-49,268,2060209,206,1783813,25,164645,499,3485428,231,1741268,9.76
2022-04-15,18-49,285,2060494,231,1784044,22,164667,538,3485966,253,1741521,10.21
2022-04-16,18-49,143,2060637,137,1784181,19,164686,299,3486265,156,1741677,10.59
2022-04-17,18-49,43,2060680,39,1784220,3,164689,85,3486350,42,1741719,10.84
2022-04-18,18-49,260,2060940,219,1784439,19,164708,498,3486848,238,1741957,11.24
2022-04-19,18-49,288,2061228,204,1784643,12,164720,504,3487352,216,1742173,11.66
2022-04-20,18-49,103,2061331,88,1784731,4,164724,195,3487547,92,1742265,12.3
2021-01-08,Unknown,8000,8000,0,0,0,0,0,0,0,0,45.81
2021-02-06,Unknown,0,8000,8000,8000,0,0,0,0,0,0,21.68
2021-04-13,Unknown,84295,92295,54201,62201,2952,2952,141448,141448,57153,57153,23.22
2021-04-14,Unknown,557,92852,11,62212,1,2953,569,142017,12,57165,23.56
2021-04-15,Unknown,623,93475,823,63035,19,2972,1465,143482,842,58007,22.91
2021-04-16,Unknown,782,94257,1016,64051,8,2980,1806,145288,1024,59031,22.71
2021-04-17,Unknown,1136,95393,1177,65228,6,2986,2319,147607,1183,60214,21.97
2021-04-19,Unknown,1369,96762,2003,67231,9,2995,3381,150988,2012,62226,20.76
2021-04-20,Unknown,3243,100005,2158,69389,19,3014,5420,156408,2177,64403,19.94
2021-04-21,Unknown,906,100911,1206,70595,4,3018,2116,158524,1210,65613,19.37
2021-04-22,Unknown,1018,101929,458,71053,0,3018,0,158524,0,65613,18.42
2021-04-23,Unknown,759,102688,632,71685,1,3019,1392,159916,633,66246,17.7
2021-04-25,Unknown,992,103680,2492,74177,5,3024,3489,163405,2497,68743,16.91
2021-04-26,Unknown,1483,105163,1672,75849,1,3025,3156,166561,1673,70416,16.32
2021-04-29,Unknown,223,105386,865,76714,2,3027,1090,167651,867,71283,14.76
2021-05-01,Unknown,1556,106942,1974,78688,14,3041,3544,171195,1988,73271,13.54
2021-05-02,Unknown,1071,108013,1875,80563,4,3045,2950,174145,1879,75150,13.46
2021-05-03,Unknown,403,108416,2165,82728,4,3049,2572,176717,2169,77319,13.04
2021-05-04,Unknown,28,108444,25,82753,0,3049,0,176717,0,77319,12.28
2021-05-05,Unknown,365,108809,814,83567,0,3049,0,176717,0,77319,11.36
2021-05-06,Unknown,275,109084,880,84447,3,3052,1158,177875,883,78202,10.95
2021-05-07,Unknown,274,109358,966,85413,8,3060,1248,179123,974,79176,10.28
2021-05-08,Unknown,297,109655,1312,86725,6,3066,1615,180738,1318,80494,9.77
2021-05-10,Unknown,338,109993,1712,88437,1,3067,2051,182789,1713,82207,8.96
2021-05-11,Unknown,18,110011,13,88450,0,3067,0,182789,0,82207,8.46
2021-05-12,Unknown,243,110254,1124,89574,0,3067,0,182789,0,82207,8.22
2021-05-14,Unknown,290,110544,1022,90596,2,3069,1314,184103,1024,83231,6.96
2021-05-15,Unknown,611,111155,1701,92297,4,3073,2316,186419,1705,84936,6.8
2021-05-17,Unknown,565,111720,2505,94802,11,3084,3081,189500,2516,87452,6.21
2021-12-30,50-64,946,1017356,386,925756,44,99024,1376,1716915,430,900636,164.58
2021-12-31,50-64,391,1017747,166,925922,25,99049,582,1717497,191,900827,176.35
2022-01-01,50-64,102,1017849,26,925948,7,99056,135,1717632,33,900860,188.37
2022-01-02,50-64,268,1018117,119,926067,4,99060,391,1718023,123,900983,209.96
2022-01-03,50-64,491,1018608,197,926264,21,99081,709,1718732,218,901201,228.78
2022-01-04,50-64,696,1019304,284,926548,36,99117,1016,1719748,320,901521,227.14
2022-01-05,50-64,806,1020110,365,926913,33,99150,1204,1720952,398,901919,223.05
2022-01-06,50-64,821,1020931,339,927252,32,99182,1192,1722144,371,902290,222.3
2022-01-07,50-64,764,1021695,280,927532,30,99212,1074,1723218,310,902600,219.6
2022-01-08,50-64,485,1022180,194,927726,18,99230,697,1723915,212,902812,235.17
2022-01-09,50-64,244,1022424,89,927815,5,99235,338,1724253,94,902906,223.91
2022-01-10,50-64,762,1023186,309,928124,30,99265,1101,1725354,339,903245,212.25
2022-01-11,50-64,781,1023967,304,928428,28,99293,1113,1726467,332,903577,213.36
2022-01-12,50-64,747,1024714,352,928780,37,99330,1136,1727603,389,903966,207.48
2022-01-13,50-64,675,1025389,278,929058,28,99358,981,1728584,306,904272,202.04
2022-01-14,50-64,770,1026159,315,929373,36,99394,1121,1729705,351,904623,193.99
2022-01-15,50-64,402,1026561,113,929486,13,99407,528,1730233,126,904749,171.17
2022-01-16,50-64,181,1026742,85,929571,7,99414,273,1730506,92,904841,163.22
2022-01-17,50-64,367,1027109,174,929745,8,99422,549,1731055,182,905023,146.96
2022-01-18,50-64,523,1027632,334,930079,23,99445,880,1731935,357,905380,129.63
2022-01-19,50-64,542,1028174,331,930410,22,99467,895,1732830,353,905733,124.92
2022-01-20,50-64,440,1028614,285,930695,13,99480,738,1733568,298,906031,111.98
2022-01-21,50-64,530,1029144,255,930950,28,99508,813,1734381,283,906314,99.48
2022-01-22,50-64,335,1029479,100,931050,12,99520,447,1734828,112,906426,89.02
2022-01-23,50-64,196,1029675,109,931159,3,99523,308,1735136,112,906538,79.56
2022-01-24,50-64,444,1030119,261,931420,16,99539,721,1735857,277,906815,77.54
2022-01-25,50-64,450,1030569,279,931699,15,99554,744,1736601,294,907109,74.58
2022-01-26,50-64,418,1030987,274,931973,23,99577,715,1737316,297,907406,60.89
2022-01-27,50-64,434,1031421,307,932280,12,99589,753,1738069,319,907725,56.54
2022-01-28,50-64,410,1031831,276,932556,14,99603,700,1738769,290,908015,50.54
2022-01-29,50-64,227,1032058,132,932688,4,99607,363,1739132,136,908151,46.33
2022-01-30,50-64,146,1032204,94,932782,1,99608,241,1739373,95,908246,42.4
2022-01-31,50-64,328,1032532,264,933046,10,99618,602,1739975,274,908520,40.06
2022-02-01,50-64,270,1032802,280,933326,11,99629,561,1740536,291,908811,36.21
2022-02-02,50-64,318,1033120,303,933629,12,99641,633,1741169,315,909126,33.22
2022-02-03,50-64,308,1033428,292,933921,9,99650,609,1741778,301,909427,29.72
2022-02-04,50-64,325,1033753,301,934222,14,99664,640,1742418,315,909742,27.75
2022-02-05,50-64,223,1033976,154,934376,6,99670,383,1742801,160,909902,25.76
2022-02-06,50-64,105,1034081,82,934458,6,99676,193,1742994,88,909990,24.98
2022-02-07,50-64,247,1034328,262,934720,6,99682,515,1743509,268,910258,23.12
2022-02-08,50-64,241,1034569,266,934986,17,99699,524,1744033,283,910541,21.52
2022-02-09,50-64,242,1034811,269,935255,15,99714,526,1744559,284,910825,18.98
2022-02-10,50-64,251,1035062,233,935488,10,99724,494,1745053,243,911068,17.2
2022-02-11,50-64,333,1035395,286,935774,14,99738,633,1745686,300,911368,15.43
2022-02-12,50-64,173,1035568,131,935905,9,99747,313,1745999,140,911508,14.37
2022-02-13,50-64,75,1035643,79,935984,5,99752,159,1746158,84,911592,13.5
2022-02-14,50-64,185,1035828,182,936166,16,99768,383,1746541,198,911790,12.66
2021-05-18,Unknown,164,111884,61,94863,2,3086,227,189727,63,87515,5.89
2021-05-20,Unknown,885,112769,1024,95887,0,3086,0,189727,0,87515,5.36
2021-05-22,Unknown,911,113680,1359,97246,9,3095,2279,192006,1368,88883,5.41
2021-05-24,Unknown,514,114194,1032,98278,8,3103,1554,193560,1040,89923,5.32
2021-05-25,Unknown,5,114199,1,98279,2,3105,8,193568,3,89926,4.99
2021-05-27,Unknown,425,114624,674,98953,1,3106,1100,194668,675,90601,4.29
2021-05-28,Unknown,418,115042,342,99295,0,3106,0,194668,0,90601,3.5
2021-05-29,Unknown,267,115309,344,99639,10,3116,621,195289,354,90955,3.51
2021-05-31,Unknown,214,115523,243,99882,3,3119,460,195749,246,91201,3.11
2021-06-01,Unknown,30,115553,48,99930,0,3119,0,195749,0,91201,2.79
2021-06-16,Unknown,2042,117595,3555,103485,37,3156,5634,201383,3592,94793,1.34
2021-06-17,Unknown,22,117617,95,103580,0,3156,0,201383,0,94793,1.27
2021-06-18,Unknown,269,117886,456,104036,4,3160,729,202112,460,95253,1.21
2021-06-19,Unknown,166,118052,338,104374,1,3161,505,202617,339,95592,1.12
2021-06-20,Unknown,161,118213,284,104658,1,3162,446,203063,285,95877,1.07
2021-06-21,Unknown,56,118269,120,104778,1,3163,177,203240,121,95998,1.03
2021-06-22,Unknown,13,118282,8,104786,1,3164,22,203262,9,96007,0.99
2021-06-23,Unknown,2,118284,2,104788,0,3164,0,203262,0,96007,0.95
2021-06-24,Unknown,304,118588,355,105143,5,3169,664,203926,360,96367,0.9
2021-06-25,Unknown,124,118712,209,105352,1,3170,334,204260,210,96577,0.9
2021-06-27,Unknown,124,118836,173,105525,2,3172,299,204559,175,96752,0.95
2021-06-28,Unknown,146,118982,186,105711,4,3176,336,204895,190,96942,0.92
2021-06-29,Unknown,2,118984,2,105713,1,3177,5,204900,3,96945,0.93
2021-07-01,Unknown,313,119297,340,106053,8,3185,661,205561,348,97293,1
2021-07-02,Unknown,209,119506,249,106302,6,3191,464,206025,255,97548,1.08
2021-07-03,Unknown,97,119603,123,106425,4,3195,224,206249,127,97675,1.07
2021-07-04,Unknown,75,119678,98,106523,6,3201,179,206428,104,97779,1.07
2021-07-05,Unknown,7,119685,8,106531,0,3201,0,206428,0,97779,1.1
2021-07-06,Unknown,18,119703,22,106553,4,3205,44,206472,26,97805,1.08
2021-07-08,Unknown,105,119808,155,106708,5,3210,265,206737,160,97965,1.28
2021-07-09,Unknown,136,119944,203,106911,9,3219,348,207085,212,98177,1.35
2021-07-10,Unknown,130,120074,140,107051,4,3223,274,207359,144,98321,1.39
2021-07-11,Unknown,145,120219,137,107188,4,3227,286,207645,141,98462,1.49
2021-07-13,Unknown,3,120222,1,107189,0,3227,0,207645,0,98462,1.77
2021-07-14,Unknown,57,120279,57,107246,3,3230,117,207762,60,98522,1.96
2021-07-15,Unknown,56,120335,90,107336,4,3234,150,207912,94,98616,2.05
2021-07-16,Unknown,1012,121347,526,107862,24,3258,1562,209474,550,99166,2.18
2021-07-17,Unknown,86,121433,116,107978,4,3262,206,209680,120,99286,2.39
2021-07-18,Unknown,152,121585,219,108197,10,3272,381,210061,229,99515,2.53
