Date,County,Cases,Deaths
2024-04-13,Wicomico,26559,388
2024-04-13,Worcester,11469,196
2024-04-14,Allegany,23786,0
2024-04-14,Anne_Arundel,126890,0
2024-04-14,Baltimore,183421,0
2024-04-14,Baltimore_City,159292,0
2024-04-14,Calvert,15762,0
2024-04-14,Caroline,7721,0
2024-04-14,Carroll,29789,0
2024-04-14,Cecil,21926,0
2024-04-14,Charles,41050,0
2024-04-14,Dorchester,10317,0
2024-04-14,Frederick,61598,0
2024-04-14,Garrett,8069,0
2024-04-14,Harford,53275,0
2024-04-14,Howard,69865,0
2024-04-14,Kent,4231,0
2024-04-14,Montgomery,260937,0
2024-04-14,Prince_Georges,244197,0
2024-04-14,Queen_Annes,9310,0
2024-04-14,Somerset,6541,0
2024-04-14,St_Marys,25818,0
2024-04-14,Talbot,7763,0
2024-04-14,Washington,42248,0
2024-04-14,Wicomico,26559,0
2024-04-14,Worcester,11470,0
2024-04-15,Allegany,23787,0
2024-04-15,Anne_Arundel,126892,0
2024-04-15,Baltimore,183423,0
2024-04-15,Baltimore_City,159301,0
2024-04-15,Calvert,15762,0
2024-04-15,Caroline,7721,0
2024-04-15,Carroll,29789,0
2024-04-15,Cecil,21926,0
2024-04-15,Charles,41050,0
2024-04-15,Dorchester,10317,0
2024-04-15,Frederick,61599,0
2024-04-15,Garrett,8072,0
2024-04-15,Harford,53275,0
2024-04-15,Howard,69871,0
2024-04-15,Kent,4231,0
2024-04-15,Montgomery,260940,0
2024-04-15,Prince_Georges,244200,0
2024-04-15,Queen_Annes,9310,0
2024-04-15,Somerset,6541,0
2024-04-15,St_Marys,25819,0
2024-04-15,Talbot,7763,0
2024-04-15,Washington,42248,0
2024-04-15,Wicomico,26559,0
2024-04-15,Worcester,11471,0
2024-04-16,Allegany,23787,414
2024-04-16,Anne_Arundel,126907,1363
2024-04-16,Baltimore,183449,3049
2024-04-16,Baltimore_City,159311,2055
2024-04-16,Calvert,15762,190
2024-04-16,Caroline,7721,95
2024-04-16,Carroll,29789,521
2024-04-16,Cecil,21928,299
2024-04-16,Charles,41055,441
2024-04-16,Dorchester,10320,126
2024-04-16,Frederick,61601,690
2024-04-16,Garrett,8072,129
2024-04-16,Harford,53279,730
2024-04-16,Howard,69879,504
2024-04-16,Kent,4231,82
2024-04-16,Montgomery,260973,2560
2024-04-16,Prince_Georges,244210,2485
2024-04-16,Queen_Annes,9312,140
2024-04-16,Somerset,6541,85
2024-04-16,St_Marys,25822,276
2024-04-16,Talbot,7764,127
2024-04-16,Washington,42254,692
2024-04-16,Wicomico,26559,388
2024-04-16,Worcester,11472,196
2024-04-17,Allegany,23790,414
2024-04-17,Anne_Arundel,126913,1363
2024-04-17,Baltimore,183462,3049
2024-04-17,Baltimore_City,159319,2055
2024-04-17,Calvert,15762,190
2024-04-17,Caroline,7721,95
2024-04-17,Carroll,29792,521
2024-04-17,Cecil,21929,299
2024-04-17,Charles,41058,441
2024-04-17,Dorchester,10320,126
2024-04-17,Frederick,61605,690
2024-04-17,Garrett,8072,129
2024-04-17,Harford,53281,730
2024-04-17,Howard,69887,503
2024-04-17,Kent,4231,82
2024-04-17,Montgomery,260988,2560
2024-04-17,Prince_Georges,244223,2485
2024-04-17,Queen_Annes,9312,140
2024-04-17,Somerset,6541,85
2024-04-17,St_Marys,25822,276
2024-04-17,Talbot,7764,127
2024-04-17,Washington,42255,692
2024-04-17,Wicomico,26560,388
2024-04-17,Worcester,11473,196
2024-04-18,Allegany,23791,414
2024-04-18,Anne_Arundel,126918,1363
2024-04-18,Baltimore,183468,3049
2024-04-18,Baltimore_City,159328,2055
2024-04-18,Calvert,15762,190
2024-04-18,Caroline,7721,95
2024-04-18,Carroll,29800,521
2024-04-18,Cecil,21929,299
2024-04-18,Charles,41059,441
2024-04-18,Dorchester,10321,126
2024-04-18,Frederick,61610,690
2024-04-18,Garrett,8073,129
2024-04-18,Harford,53281,730
2024-04-18,Howard,69894,504
2024-04-18,Kent,4231,83
2024-04-18,Montgomery,260994,2560
2024-04-18,Prince_Georges,244236,2485
2024-04-18,Queen_Annes,9314,140
2024-04-18,Somerset,6541,85
2024-04-18,St_Marys,25822,276
2024-04-18,Talbot,7765,127
2024-04-18,Washington,42257,693
2024-04-18,Wicomico,26562,388
2024-04-18,Worcester,11475,196
2024-04-19,Allegany,23793,414
2024-04-19,Anne_Arundel,126926,1363
2024-04-19,Baltimore,183481,3049
2024-04-19,Baltimore_City,159336,2056
2024-04-19,Calvert,15762,190
2024-04-19,Caroline,7722,95
2024-04-19,Carroll,29800,521
2024-04-19,Cecil,21930,299
2024-04-19,Charles,41061,441
2024-04-19,Dorchester,10321,126
2024-04-19,Frederick,61616,690
2024-04-19,Garrett,8073,129
2024-04-19,Harford,53284,730
2024-04-19,Howard,69900,505
2024-04-19,Kent,4231,83
2024-04-19,Montgomery,261008,2560
2024-04-19,Prince_Georges,244250,2485
2024-04-19,Queen_Annes,9314,140
2024-04-19,Somerset,6541,85
2024-04-19,St_Marys,25822,276
2024-04-19,Talbot,7768,127
2024-04-19,Washington,42257,693
2024-04-19,Wicomico,26565,388
2024-04-19,Worcester,11475,196
2024-04-20,Allegany,23793,414
2024-04-20,Anne_Arundel,126929,1363
2024-04-20,Baltimore,183488,3052
2024-04-20,Baltimore_City,159351,2056
2024-04-20,Calvert,15763,190
2024-04-20,Caroline,7722,95
2024-04-20,Carroll,29802,521
2024-04-20,Cecil,21930,299
2024-04-20,Charles,41062,441
2024-04-20,Dorchester,10321,126
2024-04-20,Frederick,61617,690
2024-04-20,Garrett,8074,129
2024-04-20,Harford,53286,730
2024-04-20,Howard,69907,505
2024-04-20,Kent,4231,83
2024-04-20,Montgomery,261027,2560
2024-04-20,Prince_Georges,244260,2486
2024-04-20,Queen_Annes,9314,140
2024-04-20,Somerset,6541,85
2024-04-20,St_Marys,25824,276
2024-04-20,Talbot,7768,127
2024-04-20,Washington,42257,694
2024-04-20,Wicomico,26565,388
2024-04-20,Worcester,11475,196
2024-04-21,Allegany,23793,0
2024-04-21,Anne_Arundel,126932,0
2024-04-21,Baltimore,183490,0
2024-04-21,Baltimore_City,159359,0
2024-04-21,Calvert,15763,0
2024-04-21,Caroline,7722,0
2024-04-21,Carroll,29802,0
2024-04-21,Cecil,21930,0
2024-04-21,Charles,41062,0
2024-04-21,Dorchester,10323,0
2024-04-21,Frederick,61617,0
2024-04-21,Garrett,8074,0
2024-04-21,Harford,53287,0
2024-04-21,Howard,69912,0
2024-04-21,Kent,4231,0
2024-04-21,Montgomery,261031,0
2024-04-21,Prince_Georges,244266,0
2024-04-21,Queen_Annes,9315,0
2024-04-21,Somerset,6541,0
2024-04-21,St_Marys,25824,0
2024-04-21,Talbot,7769,0
2024-04-21,Washington,42258,0
2024-04-21,Wicomico,26567,0
2024-04-21,Worcester,11475,0
2024-04-22,Allegany,23793,0
2024-04-22,Anne_Arundel,126933,0
2024-04-22,Baltimore,183495,0
2024-04-22,Baltimore_City,159367,0
2024-04-22,Calvert,15763,0
2024-04-22,Caroline,7722,0
2024-04-22,Carroll,29802,0
2024-04-22,Cecil,21930,0
2024-04-22,Charles,41062,0
2024-04-22,Dorchester,10324,0
2024-04-22,Frederick,61619,0
2024-04-22,Garrett,8074,0
2024-04-22,Harford,53288,0
2024-04-22,Howard,69913,0
2024-04-22,Kent,4231,0
2024-04-22,Montgomery,261033,0
2024-04-22,Prince_Georges,244273,0
2024-04-22,Queen_Annes,9315,0
2024-04-22,Somerset,6541,0
2024-04-22,St_Marys,25824,0
2024-04-22,Talbot,7769,0
2024-04-22,Washington,42259,0
2024-04-22,Wicomico,26568,0
2024-04-22,Worcester,11475,0
2024-04-23,Allegany,23796,414
2024-04-23,Anne_Arundel,126937,1363
2024-04-23,Baltimore,183504,3053
2024-04-23,Baltimore_City,159381,2056
2024-04-23,Calvert,15763,190
2024-04-23,Caroline,7722,95
2024-04-23,Carroll,29804,522
2024-04-23,Cecil,21931,299
2024-04-23,Charles,41065,441
2024-04-23,Dorchester,10326,126
2024-04-23,Frederick,61622,691
2024-04-23,Garrett,8074,129
2024-04-23,Harford,53293,730
2024-04-23,Howard,69920,504
2024-04-23,Kent,4231,83
2024-04-23,Montgomery,261052,2561
2024-04-23,Prince_Georges,244287,2487
2024-04-23,Queen_Annes,9315,140
2024-04-23,Somerset,6542,85
2024-04-23,St_Marys,25825,276
2024-04-23,Talbot,7769,127
2024-04-23,Washington,42262,694
2024-04-23,Wicomico,26568,388
2024-04-23,Worcester,11476,196
2024-04-24,Allegany,23798,414
2024-04-24,Anne_Arundel,126940,1363
2024-04-24,Baltimore,183511,3053
2024-04-24,Baltimore_City,159392,2056
2024-04-24,Calvert,15764,190
2024-04-24,Caroline,7722,95
2024-04-24,Carroll,29805,522
2024-04-24,Cecil,21931,299
2024-04-24,Charles,41071,441
2024-04-24,Dorchester,10326,126
2024-04-24,Frederick,61622,691
2024-04-24,Garrett,8074,129
2024-04-24,Harford,53295,730
2024-04-24,Howard,69925,504
2024-04-24,Kent,4232,83
2024-04-24,Montgomery,261062,2561
2024-04-24,Prince_Georges,244291,2487
2024-04-24,Queen_Annes,9315,140
2024-04-24,Somerset,6542,85
2024-04-24,St_Marys,25825,276
2024-04-24,Talbot,7770,127
2024-04-24,Washington,42262,694
2024-04-24,Wicomico,26570,388
2024-04-24,Worcester,11476,196
2024-04-25,Allegany,23798,414
2024-04-25,Anne_Arundel,126942,1363
2024-04-25,Baltimore,183519,3054
2024-04-25,Baltimore_City,159396,2057
2024-04-25,Calvert,15764,191
2024-04-25,Caroline,7722,95
2024-04-25,Carroll,29805,522
2024-04-25,Cecil,21932,299
2024-04-25,Charles,41071,441
2024-04-25,Dorchester,10326,127
2024-04-25,Frederick,61623,691
2024-04-25,Garrett,8074,129
2024-04-25,Harford,53299,730
2024-04-25,Howard,69932,504
2024-04-25,Kent,4232,83
2024-04-25,Montgomery,261078,2561
2024-04-25,Prince_Georges,244306,2487
2024-04-25,Queen_Annes,9315,140
2024-04-25,Somerset,6542,85
2024-04-25,St_Marys,25825,276
2024-04-25,Talbot,7770,127
2024-04-25,Washington,42262,694
2024-04-25,Wicomico,26571,388
2024-04-25,Worcester,11476,196
2024-04-26,Allegany,23798,414
2024-04-26,Anne_Arundel,126942,1364
2024-04-26,Baltimore,183531,3055
2024-04-26,Baltimore_City,159405,2059
2024-04-26,Calvert,15764,191
2024-04-26,Caroline,7722,95
2024-04-26,Carroll,29805,522
2024-04-26,Cecil,21932,299
2024-04-26,Charles,41072,441
2024-04-26,Dorchester,10326,127
2024-04-26,Frederick,61623,691
2024-04-26,Garrett,8074,129
2024-04-26,Harford,53299,730
2024-04-26,Howard,69936,504
2024-04-26,Kent,4233,83
2024-04-26,Montgomery,261091,2562
2024-04-26,Prince_Georges,244313,2487
2024-04-26,Queen_Annes,9315,140
2024-04-26,Somerset,6543,85
2024-04-26,St_Marys,25827,276
2024-04-26,Talbot,7772,127
2024-04-26,Washington,42263,694
2024-04-26,Wicomico,26574,388
2024-04-26,Worcester,11476,196
2024-04-27,Allegany,23800,414
2024-04-27,Anne_Arundel,126944,1364
2024-04-27,Baltimore,183538,3055
2024-04-27,Baltimore_City,159413,2059
2024-04-27,Calvert,15764,191
2024-04-27,Caroline,7722,95
2024-04-27,Carroll,29808,522
2024-04-27,Cecil,21933,299
2024-04-27,Charles,41080,441
2024-04-27,Dorchester,10327,127
2024-04-27,Frederick,61624,691
2024-04-27,Garrett,8074,129
2024-04-27,Harford,53300,730
2024-04-27,Howard,69940,504
2024-04-27,Kent,4233,83
2024-04-27,Montgomery,261102,2562
2024-04-27,Prince_Georges,244319,2487
2024-04-27,Queen_Annes,9315,140
2024-04-27,Somerset,6543,85
2024-04-27,St_Marys,25827,276
2024-04-27,Talbot,7772,127
2024-04-27,Washington,42263,694
2024-04-27,Wicomico,26574,388
2024-04-27,Worcester,11477,196
2024-04-28,Allegany,23800,0
2024-04-28,Anne_Arundel,126946,0
2024-04-28,Baltimore,183541,0
2024-04-28,Baltimore_City,159417,0
2024-04-28,Calvert,15764,0
2024-04-28,Caroline,7722,0
2024-04-28,Carroll,29808,0
2024-04-28,Cecil,21934,0
2024-04-28,Charles,41080,0
2024-04-28,Dorchester,10327,0
2024-04-28,Frederick,61626,0
2024-04-28,Garrett,8074,0
2024-04-28,Harford,53300,0
2024-04-28,Howard,69942,0
2024-04-28,Kent,4233,0
2024-04-28,Montgomery,261106,0
2024-04-28,Prince_Georges,244325,0
2024-04-28,Queen_Annes,9315,0
2024-04-28,Somerset,6543,0
2024-04-28,St_Marys,25827,0
2024-04-28,Talbot,7772,0
2024-04-28,Washington,42264,0
2024-04-28,Wicomico,26574,0
2024-04-28,Worcester,11477,0
2024-04-29,Allegany,23800,0
2024-04-29,Anne_Arundel,126949,0
2024-04-29,Baltimore,183545,0
2024-04-29,Baltimore_City,159418,0
2024-04-29,Calvert,15765,0
2024-04-29,Caroline,7722,0
2024-04-29,Carroll,29808,0
2024-04-29,Cecil,21934,0
2024-04-29,Charles,41081,0
2024-04-29,Dorchester,10327,0
2024-04-29,Frederick,61628,0
2024-04-29,Garrett,8074,0
2024-04-29,Harford,53300,0
2024-04-29,Howard,69942,0
2024-04-29,Kent,4233,0
2024-04-29,Montgomery,261111,0
2024-04-29,Prince_Georges,244328,0
2024-04-29,Queen_Annes,9315,0
2024-04-29,Somerset,6543,0
2024-04-29,St_Marys,25827,0
2024-04-29,Talbot,7772,0
2024-04-29,Washington,42264,0
2024-04-29,Wicomico,26574,0
2024-04-29,Worcester,11477,0
2024-04-30,Allegany,23801,414
2024-04-30,Anne_Arundel,126957,1364
2024-04-30,Baltimore,183556,3055
2024-04-30,Baltimore_City,159426,2059
2024-04-30,Calvert,15768,191
2024-04-30,Caroline,7722,95
2024-04-30,Carroll,29808,522
2024-04-30,Cecil,21936,299
2024-04-30,Charles,41084,441
2024-04-30,Dorchester,10329,127
2024-04-30,Frederick,61629,691
2024-04-30,Garrett,8074,129
2024-04-30,Harford,53303,730
2024-04-30,Howard,69943,505
2024-04-30,Kent,4233,83
2024-04-30,Montgomery,261134,2562
2024-04-30,Prince_Georges,244341,2487
2024-04-30,Queen_Annes,9318,140
2024-04-30,Somerset,6543,85
2024-04-30,St_Marys,25831,276
2024-04-30,Talbot,7772,127
2024-04-30,Washington,42264,694
2024-04-30,Wicomico,26577,388
2024-04-30,Worcester,11477,196
2024-05-01,Allegany,23801,414
2024-05-01,Anne_Arundel,126960,1364
2024-05-01,Baltimore,183563,3056
2024-05-01,Baltimore_City,159431,2060
2024-05-01,Calvert,15770,191
2024-05-01,Caroline,7722,95
2024-05-01,Carroll,29810,522
2024-05-01,Cecil,21937,299
2024-05-01,Charles,41087,441
2024-05-01,Dorchester,10329,127
2024-05-01,Frederick,61631,691
2024-05-01,Garrett,8074,129
2024-05-01,Harford,53307,730
2024-05-01,Howard,69944,505
2024-05-01,Kent,4233,83
2024-05-01,Montgomery,261149,2562
2024-05-01,Prince_Georges,244353,2487
2024-05-01,Queen_Annes,9318,140
2024-05-01,Somerset,6543,85
2024-05-01,St_Marys,25833,276
2024-05-01,Talbot,7772,127
2024-05-01,Washington,42264,694
2024-05-01,Wicomico,26579,388
2024-05-01,Worcester,11477,196
2024-05-02,Allegany,23802,414
2024-05-02,Anne_Arundel,126964,1364
2024-05-02,Baltimore,183575,3057
2024-05-02,Baltimore_City,159434,2060
2024-05-02,Calvert,15770,191
2024-05-02,Caroline,7722,95
2024-05-02,Carroll,29810,522
2024-05-02,Cecil,21938,299
2024-05-02,Charles,41091,441
2024-05-02,Dorchester,10329,127
2024-05-02,Frederick,61633,691
2024-05-02,Garrett,8074,129
2024-05-02,Harford,53313,730
2024-05-02,Howard,69948,505
2024-05-02,Kent,4233,83
2024-05-02,Montgomery,261165,2562
2024-05-02,Prince_Georges,244366,2487
2024-05-02,Queen_Annes,9319,140
2024-05-02,Somerset,6544,85
2024-05-02,St_Marys,25834,276
2024-05-02,Talbot,7772,127
2024-05-02,Washington,42264,694
2024-05-02,Wicomico,26579,388
2024-05-02,Worcester,11478,196
2024-05-03,Allegany,23802,414
2024-05-03,Anne_Arundel,126969,1364
2024-05-03,Baltimore,183580,3057
2024-05-03,Baltimore_City,159443,2061
2024-05-03,Calvert,15771,191
2024-05-03,Caroline,7723,95
2024-05-03,Carroll,29811,523
2024-05-03,Cecil,21938,299
2024-05-03,Charles,41093,441
2024-05-03,Dorchester,10330,127
2024-05-03,Frederick,61634,691
2024-05-03,Garrett,8074,129
2024-05-03,Harford,53314,730
2024-05-03,Howard,69949,505
2024-05-03,Kent,4233,83
2024-05-03,Montgomery,261182,2563
2024-05-03,Prince_Georges,244380,2488
2024-05-03,Queen_Annes,9319,140
2024-05-03,Somerset,6544,85
2024-05-03,St_Marys,25834,276
2024-05-03,Talbot,7772,127
2024-05-03,Washington,42266,695
2024-05-03,Wicomico,26579,388
2024-05-03,Worcester,11480,196
2024-05-04,Allegany,23802,414
2024-05-04,Anne_Arundel,126976,1364
2024-05-04,Baltimore,183590,3057
2024-05-04,Baltimore_City,159447,2061
2024-05-04,Calvert,15772,191
2024-05-04,Caroline,7723,95
2024-05-04,Carroll,29811,523
2024-05-04,Cecil,21939,299
2024-05-04,Charles,41095,441
2024-05-04,Dorchester,10330,127
2024-05-04,Frederick,61634,691
2024-05-04,Garrett,8075,129
2024-05-04,Harford,53315,730
2024-05-04,Howard,69953,505
2024-05-04,Kent,4233,83
2024-05-04,Montgomery,261198,2566
2024-05-04,Prince_Georges,244391,2488
2024-05-04,Queen_Annes,9319,140
2024-05-04,Somerset,6544,85
2024-05-04,St_Marys,25834,276
2024-05-04,Talbot,7773,127
2024-05-04,Washington,42267,695
2024-05-04,Wicomico,26580,388
2024-05-04,Worcester,11481,196
2024-05-05,Allegany,23802,0
2024-05-05,Anne_Arundel,126979,0
2024-05-05,Baltimore,183593,0
2024-05-05,Baltimore_City,159450,0
2024-05-05,Calvert,15772,0
2024-05-05,Caroline,7723,0
2024-05-05,Carroll,29812,0
2024-05-05,Cecil,21939,0
2024-05-05,Charles,41098,0
2024-05-05,Dorchester,10330,0
2024-05-05,Frederick,61635,0
2024-05-05,Garrett,8076,0
2024-05-05,Harford,53315,0
2024-05-05,Howard,69954,0
2024-05-05,Kent,4233,0
2024-05-05,Montgomery,261203,0
2024-05-05,Prince_Georges,244399,0
2024-05-05,Queen_Annes,9319,0
2024-05-05,Somerset,6544,0
2024-05-05,St_Marys,25834,0
2024-05-05,Talbot,7773,0
2024-05-05,Washington,42267,0
2024-05-05,Wicomico,26581,0
2024-05-05,Worcester,11481,0
2024-05-06,Allegany,23802,0
2024-05-06,Anne_Arundel,126979,0
2024-05-06,Baltimore,183595,0
2024-05-06,Baltimore_City,159453,0
2024-05-06,Calvert,15772,0
2024-05-06,Caroline,7723,0
2024-05-06,Carroll,29812,0
2024-05-06,Cecil,21941,0
2024-05-06,Charles,41100,0
2024-05-06,Dorchester,10330,0
2024-05-06,Frederick,61637,0
2024-05-06,Garrett,8076,0
2024-05-06,Harford,53315,0
2024-05-06,Howard,69960,0
2024-05-06,Kent,4233,0
2024-05-06,Montgomery,261206,0
2024-05-06,Prince_Georges,244399,0
2024-05-06,Queen_Annes,9319,0
2024-05-06,Somerset,6544,0
2024-05-06,St_Marys,25834,0
2024-05-06,Talbot,7773,0
2024-05-06,Washington,42268,0
2024-05-06,Wicomico,26581,0
2024-05-06,Worcester,11481,0
2024-05-07,Allegany,23802,414
2024-05-07,Anne_Arundel,126986,1364
2024-05-07,Baltimore,183615,3057
2024-05-07,Baltimore_City,159464,2061
2024-05-07,Calvert,15773,191
2024-05-07,Caroline,7723,95
2024-05-07,Carroll,29812,523
2024-05-07,Cecil,21941,299
2024-05-07,Charles,41102,441
2024-05-07,Dorchester,10331,127
2024-05-07,Frederick,61638,691
2024-05-07,Garrett,8076,129
2024-05-07,Harford,53321,731
2024-05-07,Howard,69969,505
2024-05-07,Kent,4233,83
2024-05-07,Montgomery,261238,2566
2024-05-07,Prince_Georges,244414,2489
2024-05-07,Queen_Annes,9319,140
2024-05-07,Somerset,6544,85
2024-05-07,St_Marys,25835,276
2024-05-07,Talbot,7773,127
2024-05-07,Washington,42268,695
2024-05-07,Wicomico,26583,388
2024-05-07,Worcester,11481,196
2024-05-08,Allegany,23802,414
2024-05-08,Anne_Arundel,126989,1364
2024-05-08,Baltimore,183623,3057
2024-05-08,Baltimore_City,159472,2061
2024-05-08,Calvert,15775,191
2024-05-08,Caroline,7723,95
2024-05-08,Carroll,29812,523
2024-05-08,Cecil,21942,299
2024-05-08,Charles,41107,441
2024-05-08,Dorchester,10332,127
2024-05-08,Frederick,61639,691
2024-05-08,Garrett,8076,129
2024-05-08,Harford,53322,731
2024-05-08,Howard,69972,505
2024-05-08,Kent,4233,83
2024-05-08,Montgomery,261256,2566
2024-05-08,Prince_Georges,244422,2489
2024-05-08,Queen_Annes,9319,140
2024-05-08,Somerset,6545,85
2024-05-08,St_Marys,25836,276
2024-05-08,Talbot,7773,127
2024-05-08,Washington,42268,695
2024-05-08,Wicomico,26584,388
2024-05-08,Worcester,11481,196
2024-05-09,Allegany,23804,414
2024-05-09,Anne_Arundel,126996,1364
2024-05-09,Baltimore,183633,3058
2024-05-09,Baltimore_City,159482,2061
2024-05-09,Calvert,15776,191
2024-05-09,Caroline,7723,95
2024-05-09,Carroll,29812,523
2024-05-09,Cecil,21942,299
2024-05-09,Charles,41113,441
2024-05-09,Dorchester,10333,127
2024-05-09,Frederick,61641,691
2024-05-09,Garrett,8076,129
2024-05-09,Harford,53323,731
2024-05-09,Howard,69976,506
2024-05-09,Kent,4233,83
2024-05-09,Montgomery,261272,2567
2024-05-09,Prince_Georges,244439,2489
2024-05-09,Queen_Annes,9319,140
2024-05-09,Somerset,6545,85
2024-05-09,St_Marys,25836,276
2024-05-09,Talbot,7773,127
2024-05-09,Washington,42268,695
2024-05-09,Wicomico,26584,388
2024-05-09,Worcester,11482,196
2024-05-10,Allegany,23804,414
2024-05-10,Anne_Arundel,127006,1364
2024-05-10,Baltimore,183647,3058
2024-05-10,Baltimore_City,159493,2061
2024-05-10,Calvert,15776,191
2024-05-10,Caroline,7723,95
2024-05-10,Carroll,29812,523
2024-05-10,Cecil,21943,299
2024-05-10,Charles,41117,441
2024-05-10,Dorchester,10333,127
2024-05-10,Frederick,61643,691
2024-05-10,Garrett,8077,129
2024-05-10,Harford,53327,731
2024-05-10,Howard,69983,506
2024-05-10,Kent,4233,83
2024-05-10,Montgomery,261281,2567
2024-05-10,Prince_Georges,244448,2489
2024-05-10,Queen_Annes,9319,140
2024-05-10,Somerset,6545,85
2024-05-10,St_Marys,25836,276
2024-05-10,Talbot,7773,127
2024-05-10,Washington,42268,695
2024-05-10,Wicomico,26584,388
2024-05-10,Worcester,11482,196
2024-05-11,Allegany,23804,414
2024-05-11,Anne_Arundel,127011,1364
2024-05-11,Baltimore,183660,3058
2024-05-11,Baltimore_City,159500,2061
2024-05-11,Calvert,15778,191
2024-05-11,Caroline,7723,95
2024-05-11,Carroll,29812,523
2024-05-11,Cecil,21944,299
2024-05-11,Charles,41120,441
2024-05-11,Dorchester,10333,127
2024-05-11,Frederick,61645,691
2024-05-11,Garrett,8077,129
2024-05-11,Harford,53328,732
2024-05-11,Howard,69985,506
2024-05-11,Kent,4233,83
2024-05-11,Montgomery,261292,2568
2024-05-11,Prince_Georges,244463,2490
2024-05-11,Queen_Annes,9319,140
2024-05-11,Somerset,6545,85
2024-05-11,St_Marys,25838,276
2024-05-11,Talbot,7773,127
2024-05-11,Washington,42270,695
2024-05-11,Wicomico,26586,388
2024-05-11,Worcester,11482,196
2024-05-12,Allegany,23804,0
2024-05-12,Anne_Arundel,127015,0
2024-05-12,Baltimore,183670,0
2024-05-12,Baltimore_City,159506,0
2024-05-12,Calvert,15778,0
2024-05-12,Caroline,7723,0
2024-05-12,Carroll,29815,0
2024-05-12,Cecil,21944,0
2024-05-12,Charles,41120,0
2024-05-12,Dorchester,10333,0
2024-05-12,Frederick,61645,0
2024-05-12,Garrett,8077,0
2024-05-12,Harford,53328,0
2024-05-12,Howard,69987,0
2024-05-12,Kent,4234,0
2024-05-12,Montgomery,261297,0
2024-05-12,Prince_Georges,244467,0
2024-05-12,Queen_Annes,9319,0
2024-05-12,Somerset,6545,0
2024-05-12,St_Marys,25839,0
2024-05-12,Talbot,7773,0
2024-05-12,Washington,42270,0
2024-05-12,Wicomico,26586,0
2024-05-12,Worcester,11482,0
2024-05-13,Allegany,23806,0
2024-05-13,Anne_Arundel,127016,0
2024-05-13,Baltimore,183672,0
2024-05-13,Baltimore_City,159510,0
2024-05-13,Calvert,15778,0
2024-05-13,Caroline,7723,0
2024-05-13,Carroll,29815,0
2024-05-13,Cecil,21944,0
2024-05-13,Charles,41121,0
2024-05-13,Dorchester,10333,0
2024-05-13,Frederick,61645,0
2024-05-13,Garrett,8077,0
2024-05-13,Harford,53329,0
2024-05-13,Howard,69988,0
2024-05-13,Kent,4234,0
2024-05-13,Montgomery,261302,0
2024-05-13,Prince_Georges,244478,0
2024-05-13,Queen_Annes,9319,0
2024-05-13,Somerset,6545,0
2024-05-13,St_Marys,25839,0
2024-05-13,Talbot,7773,0
2024-05-13,Washington,42271,0
2024-05-13,Wicomico,26587,0
2024-05-13,Worcester,11482,0
2024-05-14,Allegany,23807,414
2024-05-14,Anne_Arundel,127023,1364
2024-05-14,Baltimore,183683,3058
2024-05-14,Baltimore_City,159522,2062
2024-05-14,Calvert,15778,191
2024-05-14,Caroline,7723,95
2024-05-14,Carroll,29815,523
2024-05-14,Cecil,21944,299
2024-05-14,Charles,41128,441
2024-05-14,Dorchester,10333,127
2024-05-14,Frederick,61646,691
2024-05-14,Garrett,8077,129
2024-05-14,Harford,53329,732
2024-05-14,Howard,69992,506
2024-05-14,Kent,4234,83
2024-05-14,Montgomery,261324,2569
2024-05-14,Prince_Georges,244503,2490
2024-05-14,Queen_Annes,9319,140
2024-05-14,Somerset,6545,85
2024-05-14,St_Marys,25844,276
2024-05-14,Talbot,7773,127
2024-05-14,Washington,42271,695
2024-05-14,Wicomico,26587,388
2024-05-14,Worcester,11483,196
2024-05-15,Allegany,23809,414
2024-05-15,Anne_Arundel,127027,1364
2024-05-15,Baltimore,183690,3058
2024-05-15,Baltimore_City,159526,2062
2024-05-15,Calvert,15778,191
2024-05-15,Caroline,7723,95
2024-05-15,Carroll,29816,523
2024-05-15,Cecil,21945,299
2024-05-15,Charles,41128,441
2024-05-15,Dorchester,10333,127
2024-05-15,Frederick,61647,691
2024-05-15,Garrett,8077,129
2024-05-15,Harford,53331,732
2024-05-15,Howard,69994,506
2024-05-15,Kent,4234,83
2024-05-15,Montgomery,261344,2570
2024-05-15,Prince_Georges,244516,2490
2024-05-15,Queen_Annes,9319,140
2024-05-15,Somerset,6545,85
2024-05-15,St_Marys,25844,276
2024-05-15,Talbot,7773,127
2024-05-15,Washington,42271,695
2024-05-15,Wicomico,26587,388
2024-05-15,Worcester,11483,196
2024-05-16,Allegany,23809,414
2024-05-16,Anne_Arundel,127029,1364
2024-05-16,Baltimore,183693,3059
2024-05-16,Baltimore_City,159530,2062
2024-05-16,Calvert,15778,191
2024-05-16,Caroline,7723,95
2024-05-16,Carroll,29816,523
2024-05-16,Cecil,21946,299
2024-05-16,Charles,41131,441
2024-05-16,Dorchester,10333,127
2024-05-16,Frederick,61649,691
2024-05-16,Garrett,8078,129
2024-05-16,Harford,53331,732
2024-05-16,Howard,70001,506
2024-05-16,Kent,4234,83
2024-05-16,Montgomery,261354,2571
2024-05-16,Prince_Georges,244531,2490
2024-05-16,Queen_Annes,9319,140
2024-05-16,Somerset,6545,85
2024-05-16,St_Marys,25847,276
